work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,logcnt_ERROR,logcnt_INFO,logcnt_WARN,logcnt_total,loglen_avg,cl_0,cl_1,cl_-1,saw_noise,failure_label
WO-0002329,CAT-1061,SPLR_11,EMBEDDED_A,Ashley,B,2025-01-30,1,9,5,15,27.266666666666666,0,0,1,1,0
WO-0002330,CAT-1037,SPLR_16,STORAGE_NODE,Lisa,A,2025-01-30,3,9,1,13,34.46153846153846,1,0,0,0,1
WO-0002331,CAT-1025,SPLR_07,EMBEDDED_B,Gilbert,B,2025-01-30,2,8,3,13,32.76923076923077,0,0,1,1,0
WO-0002332,CAT-1023,SPLR_05,U25,Susan,B,2025-01-30,4,9,5,18,35.72222222222222,0,0,1,1,0
WO-0002333,CAT-1045,SPLR_13,EMBEDDED_A,Gabriel,A,2025-01-30,2,5,3,10,33.9,0,0,1,1,1
WO-0002334,CAT-1019,SPLR_17,RACK2U,Marissa,B,2025-01-30,3,6,0,9,34.77777777777778,0,0,1,1,0
WO-0002335,CAT-1082,SPLR_10,U25,Kyle,C,2025-01-30,2,6,3,11,30.0,0,0,1,1,0
WO-0002336,CAT-1082,SPLR_11,EMBEDDED_B,Rebecca,A,2025-01-30,2,4,2,8,28.75,0,0,1,1,0
WO-0002337,CAT-1064,SPLR_05,STORAGE_NODE,Rebecca,B,2025-01-30,0,11,3,14,27.714285714285715,0,0,1,1,0
WO-0002338,CAT-1026,SPLR_08,NUC,Brenda,A,2025-01-30,3,9,3,15,34.53333333333333,0,0,1,1,0
WO-0002339,CAT-1111,SPLR_08,RACK2U,Lisa,C,2025-01-30,2,4,3,9,26.444444444444443,0,0,1,1,0
WO-0002340,CAT-1022,SPLR_15,EMBEDDED_B,Peter,C,2025-01-30,1,4,2,7,26.571428571428573,0,0,1,1,0
WO-0002341,CAT-1013,SPLR_16,U25,Vicki,B,2025-01-30,3,10,3,16,27.5625,0,0,1,1,1
WO-0002342,CAT-1093,SPLR_09,U25,Chad,A,2025-01-30,1,7,3,11,29.818181818181817,0,0,1,1,0
WO-0002343,CAT-1024,SPLR_17,EDGE_AI,Kyle,B,2025-01-30,0,3,2,5,26.6,0,0,1,1,0
WO-0002344,CAT-1108,SPLR_07,RACK1U,Anthony,A,2025-01-30,2,8,1,11,33.54545454545455,1,0,0,0,0
WO-0002345,CAT-1047,SPLR_12,RACK1U,Jamie,A,2025-01-30,3,5,2,10,35.0,0,0,1,1,0
WO-0002346,CAT-1016,SPLR_12,STORAGE_NODE,Alice,A,2025-01-30,2,5,2,9,27.555555555555557,0,0,1,1,0
WO-0002347,CAT-1072,SPLR_02,EMBEDDED_B,Brian,B,2025-01-30,4,5,4,13,33.76923076923077,1,0,0,0,0
WO-0002348,CAT-1014,SPLR_15,RACK2U,Michelle,B,2025-01-30,2,8,0,10,31.5,0,0,1,1,0
WO-0002349,CAT-1037,SPLR_07,NUC,Susan,A,2025-01-30,7,6,1,14,34.785714285714285,0,0,1,1,0
WO-0002350,CAT-1049,SPLR_13,U25,Gabriel,C,2025-01-30,6,5,1,12,34.583333333333336,0,0,1,1,0
WO-0002351,CAT-1019,SPLR_12,U25,Michael,A,2025-01-30,4,4,5,13,34.92307692307692,0,0,1,1,1
WO-0002352,CAT-1073,SPLR_11,STORAGE_NODE,Susan,A,2025-01-30,3,7,0,10,32.1,0,0,1,1,0
WO-0002353,CAT-1107,SPLR_16,RACK1U,Vicki,B,2025-01-30,6,7,4,17,31.647058823529413,0,0,1,1,0
WO-0002354,CAT-1090,SPLR_02,RACK1U,Megan,C,2025-01-30,4,4,0,8,29.25,0,0,1,1,0
WO-0002355,CAT-1114,SPLR_07,NUC,Chad,A,2025-01-30,0,8,2,10,28.5,0,0,1,1,0
WO-0002356,CAT-1058,SPLR_02,U25,Nathaniel,A,2025-01-30,3,8,0,11,26.545454545454547,0,0,1,1,0
WO-0002357,CAT-1046,SPLR_08,U25,Philip,B,2025-01-30,3,4,2,9,26.0,0,0,1,1,0
WO-0002358,CAT-1072,SPLR_13,EDGE_AI,Rebecca,B,2025-01-30,4,5,4,13,35.46153846153846,0,0,1,1,0
WO-0002359,CAT-1024,SPLR_05,EMBEDDED_B,Adrienne,B,2025-01-30,5,7,2,14,28.785714285714285,0,0,1,1,0
WO-0002360,CAT-1060,SPLR_02,RACK1U,Rebecca,C,2025-01-30,5,6,2,13,38.07692307692308,0,0,1,1,0
WO-0002361,CAT-1099,SPLR_12,EMBEDDED_A,Jamie,C,2025-01-30,2,8,2,12,31.166666666666668,0,0,1,1,0
WO-0002362,CAT-1117,SPLR_13,U25,Mark,B,2025-01-30,1,4,2,7,33.285714285714285,0,0,1,1,0
WO-0002363,CAT-1041,SPLR_04,RACK1U,Gabriel,B,2025-01-30,1,11,2,14,30.214285714285715,0,0,1,1,0
WO-0002364,CAT-1107,SPLR_07,RACK1U,Brian,B,2025-01-30,0,5,4,9,29.444444444444443,0,0,1,1,1
WO-0002365,CAT-1050,SPLR_16,EDGE_AI,Sarah,B,2025-01-30,8,3,7,18,40.166666666666664,0,0,1,1,0
WO-0002366,CAT-1007,SPLR_08,EMBEDDED_A,Margaret,A,2025-01-30,8,3,4,15,40.333333333333336,0,0,1,1,0
WO-0002367,CAT-1060,SPLR_04,U25,Taylor,C,2025-01-30,4,4,4,12,34.25,0,0,1,1,0
WO-0002368,CAT-1008,SPLR_05,RACK1U,Alexis,C,2025-01-30,2,4,6,12,34.666666666666664,0,0,1,1,0
WO-0002369,CAT-1089,SPLR_09,EMBEDDED_B,Jay,B,2025-01-30,0,12,1,13,28.53846153846154,0,0,1,1,0
WO-0002370,CAT-1095,SPLR_12,RACK2U,Peter,A,2025-01-30,4,5,6,15,33.46666666666667,0,0,1,1,0
WO-0002371,CAT-1033,SPLR_07,STORAGE_NODE,Marissa,A,2025-01-30,1,3,5,9,31.444444444444443,0,0,1,1,0
WO-0002372,CAT-1112,SPLR_09,U25,Adrienne,A,2025-01-30,0,5,3,8,26.5,0,0,1,1,0
WO-0002373,CAT-1090,SPLR_13,RACK2U,Danielle,A,2025-01-30,1,3,2,6,41.333333333333336,0,0,1,1,1
WO-0002374,CAT-1012,SPLR_16,STORAGE_NODE,James,A,2025-01-30,0,8,1,9,29.0,0,0,1,1,0
WO-0002375,CAT-1037,SPLR_06,STORAGE_NODE,Timothy,B,2025-01-30,2,3,1,6,27.0,0,0,1,1,0
WO-0002376,CAT-1043,SPLR_16,STORAGE_NODE,Jonathan,A,2025-01-30,6,8,3,17,36.411764705882355,0,0,1,1,1
WO-0002377,CAT-1036,SPLR_01,NUC,Allison,A,2025-01-30,3,7,6,16,33.625,0,0,1,1,0
WO-0002378,CAT-1093,SPLR_15,STORAGE_NODE,Adrienne,B,2025-01-30,4,6,2,12,28.75,0,0,1,1,0
WO-0002379,CAT-1025,SPLR_11,EMBEDDED_B,Rachel,B,2025-01-30,3,8,3,14,28.0,0,0,1,1,1
WO-0002380,CAT-1035,SPLR_12,U25,Jamie,B,2025-01-30,4,6,2,12,31.0,0,0,1,1,0
WO-0002381,CAT-1009,SPLR_05,RACK1U,Anna,C,2025-01-30,6,7,5,18,38.333333333333336,0,0,1,1,0
WO-0002382,CAT-1044,SPLR_08,NUC,Taylor,A,2025-01-30,1,5,2,8,28.75,0,0,1,1,0
WO-0002383,CAT-1088,SPLR_11,RACK1U,Danielle,A,2025-01-30,3,6,3,12,39.0,0,0,1,1,0
WO-0002384,CAT-1066,SPLR_10,EDGE_AI,Donna,A,2025-01-30,1,5,1,7,25.428571428571427,0,0,1,1,0
WO-0002385,CAT-1075,SPLR_01,NUC,Peter,C,2025-01-30,0,5,1,6,28.166666666666668,0,0,1,1,0
WO-0002386,CAT-1049,SPLR_15,STORAGE_NODE,Jonathan,B,2025-01-30,2,7,1,10,27.4,0,0,1,1,0
WO-0002387,CAT-1023,SPLR_14,NUC,Danielle,A,2025-01-30,3,10,4,17,32.05882352941177,0,0,1,1,0
WO-0002388,CAT-1049,SPLR_04,STORAGE_NODE,Rachel,C,2025-01-30,4,5,1,10,27.6,0,0,1,1,0
WO-0002389,CAT-1020,SPLR_09,RACK2U,Carolyn,B,2025-01-30,5,5,5,15,39.0,1,0,0,0,1
WO-0002390,CAT-1107,SPLR_03,STORAGE_NODE,Donna,A,2025-01-30,1,2,2,5,30.6,0,0,1,1,0
WO-0002391,CAT-1090,SPLR_03,RACK1U,Anthony,B,2025-01-30,3,3,4,10,34.1,0,0,1,1,0
WO-0002392,CAT-1032,SPLR_08,U25,Tiffany,B,2025-01-30,2,3,3,8,41.125,0,0,1,1,0
WO-0002393,CAT-1076,SPLR_13,U25,Kathy,A,2025-01-30,4,9,1,14,37.57142857142857,0,0,1,1,1
WO-0002394,CAT-1046,SPLR_10,RACK2U,Edward,A,2025-01-30,3,10,2,15,31.466666666666665,0,0,1,1,0
WO-0002395,CAT-1067,SPLR_06,EMBEDDED_A,Samantha,A,2025-01-30,3,3,3,9,34.888888888888886,1,0,0,0,0
WO-0002396,CAT-1016,SPLR_11,STORAGE_NODE,Katherine,B,2025-01-30,4,2,3,9,32.888888888888886,0,0,1,1,1
WO-0002397,CAT-1051,SPLR_12,NUC,Brandon,A,2025-01-30,6,7,1,14,30.285714285714285,0,0,1,1,0
WO-0002398,CAT-1008,SPLR_02,EMBEDDED_B,Jay,B,2025-01-30,2,9,2,13,30.23076923076923,0,0,1,1,0
WO-0002399,CAT-1064,SPLR_14,EDGE_AI,Alexis,B,2025-01-30,1,8,5,14,29.5,0,0,1,1,0
WO-0002400,CAT-1051,SPLR_04,EMBEDDED_A,Danielle,C,2025-01-31,2,5,3,10,34.6,1,0,0,0,0
WO-0002401,CAT-1070,SPLR_16,STORAGE_NODE,Alice,A,2025-01-31,6,5,1,12,34.916666666666664,0,0,1,1,0
WO-0002402,CAT-1035,SPLR_16,EMBEDDED_B,Anna,B,2025-01-31,7,6,3,16,34.8125,0,0,1,1,1
WO-0002403,CAT-1081,SPLR_10,RACK1U,Thomas,A,2025-01-31,3,7,1,11,29.272727272727273,0,0,1,1,0
WO-0002404,CAT-1035,SPLR_15,NUC,Adam,C,2025-01-31,0,12,3,15,28.6,0,0,1,1,0
WO-0002405,CAT-1113,SPLR_07,NUC,Donald,A,2025-01-31,5,5,0,10,36.9,0,1,0,0,0
WO-0002406,CAT-1001,SPLR_12,EDGE_AI,Adam,A,2025-01-31,1,10,1,12,30.333333333333332,0,0,1,1,0
WO-0002407,CAT-1116,SPLR_10,EMBEDDED_A,Shannon,A,2025-01-31,3,2,2,7,30.142857142857142,0,0,1,1,0
WO-0002408,CAT-1067,SPLR_11,STORAGE_NODE,Samantha,A,2025-01-31,5,8,3,16,32.25,0,0,1,1,0
WO-0002409,CAT-1000,SPLR_16,RACK2U,Adam,B,2025-01-31,3,3,2,8,31.75,0,0,1,1,0
WO-0002410,CAT-1078,SPLR_08,EDGE_AI,Gilbert,C,2025-01-31,2,4,0,6,29.166666666666668,0,0,1,1,0
WO-0002411,CAT-1095,SPLR_04,EMBEDDED_B,Adrienne,A,2025-01-31,4,8,4,16,31.6875,0,0,1,1,0
WO-0002412,CAT-1001,SPLR_08,RACK1U,Susan,A,2025-01-31,1,7,0,8,29.375,0,0,1,1,0
WO-0002413,CAT-1103,SPLR_08,EMBEDDED_A,Anna,A,2025-01-31,2,3,5,10,30.1,0,0,1,1,0
WO-0002414,CAT-1039,SPLR_17,EDGE_AI,Erik,A,2025-01-31,1,5,4,10,26.8,0,0,1,1,0
WO-0002415,CAT-1010,SPLR_17,EMBEDDED_A,Heather,A,2025-01-31,2,8,2,12,26.833333333333332,0,0,1,1,0
WO-0002416,CAT-1037,SPLR_16,STORAGE_NODE,Allison,B,2025-01-31,5,4,5,14,34.142857142857146,0,0,1,1,1
WO-0002417,CAT-1078,SPLR_16,RACK2U,Adam,B,2025-01-31,3,5,3,11,30.09090909090909,0,0,1,1,0
WO-0002418,CAT-1042,SPLR_12,EDGE_AI,Gregory,A,2025-01-31,3,9,5,17,31.352941176470587,0,0,1,1,0
WO-0002419,CAT-1060,SPLR_10,EMBEDDED_B,Aaron,A,2025-01-31,1,3,1,5,28.4,0,0,1,1,0
WO-0002420,CAT-1036,SPLR_14,RACK2U,Rachel,A,2025-01-31,3,3,0,6,37.666666666666664,0,0,1,1,0
WO-0002421,CAT-1049,SPLR_06,RACK2U,Michael,B,2025-01-31,1,10,3,14,29.642857142857142,0,0,1,1,0
WO-0002422,CAT-1054,SPLR_06,RACK2U,Rachel,A,2025-01-31,0,6,3,9,31.666666666666668,0,0,1,1,0
WO-0002423,CAT-1097,SPLR_04,EMBEDDED_A,Alice,B,2025-01-31,2,2,1,5,29.8,0,0,1,1,1
WO-0002424,CAT-1045,SPLR_15,EDGE_AI,Vicki,A,2025-01-31,5,8,3,16,36.0,1,0,0,0,0
WO-0002425,CAT-1113,SPLR_14,NUC,Marissa,A,2025-01-31,5,9,2,16,32.875,0,0,1,1,1
WO-0002426,CAT-1064,SPLR_08,STORAGE_NODE,Jay,B,2025-01-31,7,6,2,15,34.13333333333333,0,0,1,1,0
WO-0002427,CAT-1106,SPLR_10,NUC,Gabriel,C,2025-01-31,5,6,2,13,25.846153846153847,0,0,1,1,0
WO-0002428,CAT-1005,SPLR_01,EMBEDDED_A,Susan,B,2025-01-31,4,9,1,14,33.57142857142857,0,0,1,1,1
WO-0002429,CAT-1002,SPLR_04,STORAGE_NODE,Erik,B,2025-01-31,3,4,4,11,37.27272727272727,0,0,1,1,0
WO-0002430,CAT-1040,SPLR_11,RACK1U,Carmen,C,2025-01-31,3,9,2,14,35.07142857142857,0,0,1,1,0
WO-0002431,CAT-1028,SPLR_15,RACK1U,Tracy,B,2025-01-31,3,5,3,11,31.181818181818183,0,0,1,1,1
WO-0002432,CAT-1093,SPLR_17,EMBEDDED_A,Kelsey,B,2025-01-31,5,6,5,16,37.5,0,0,1,1,1
WO-0002433,CAT-1047,SPLR_16,U25,Gabriel,B,2025-01-31,1,10,6,17,31.58823529411765,0,0,1,1,0
WO-0002434,CAT-1003,SPLR_12,NUC,Gary,C,2025-01-31,1,7,1,9,28.666666666666668,0,0,1,1,0
WO-0002435,CAT-1043,SPLR_08,RACK1U,Philip,C,2025-01-31,2,7,2,11,30.0,0,0,1,1,0
WO-0002436,CAT-1004,SPLR_13,EDGE_AI,Michelle,A,2025-01-31,2,7,1,10,29.1,0,0,1,1,0
WO-0002437,CAT-1089,SPLR_12,RACK2U,Katherine,A,2025-01-31,3,6,4,13,28.23076923076923,0,0,1,1,0
WO-0002438,CAT-1116,SPLR_14,STORAGE_NODE,Thomas,A,2025-01-31,5,2,1,8,28.5,0,0,1,1,0
WO-0002439,CAT-1027,SPLR_17,EMBEDDED_B,Brenda,A,2025-01-31,3,5,3,11,31.636363636363637,0,0,1,1,0
WO-0002440,CAT-1008,SPLR_01,U25,Tracy,C,2025-01-31,2,1,2,5,29.4,0,0,1,1,0
WO-0002441,CAT-1037,SPLR_07,EMBEDDED_A,Daniel,B,2025-01-31,2,4,1,7,27.142857142857142,0,0,1,1,0
WO-0002442,CAT-1108,SPLR_14,EMBEDDED_A,Jonathan,B,2025-01-31,4,4,4,12,32.583333333333336,0,0,1,1,1
WO-0002443,CAT-1079,SPLR_12,RACK1U,Shannon,B,2025-01-31,1,3,2,6,26.833333333333332,0,0,1,1,1
WO-0002444,CAT-1026,SPLR_03,EDGE_AI,Trevor,B,2025-01-31,4,6,5,15,39.333333333333336,1,0,0,0,0
WO-0002445,CAT-1081,SPLR_06,STORAGE_NODE,Dawn,A,2025-01-31,2,4,0,6,26.333333333333332,0,0,1,1,0
WO-0002446,CAT-1052,SPLR_15,U25,Samantha,A,2025-01-31,2,5,1,8,33.5,0,0,1,1,0
WO-0002447,CAT-1029,SPLR_07,EMBEDDED_B,Kevin,B,2025-01-31,5,10,3,18,30.72222222222222,0,0,1,1,0
WO-0002448,CAT-1099,SPLR_14,EMBEDDED_B,Trevor,C,2025-01-31,0,7,4,11,29.90909090909091,0,0,1,1,1
WO-0002449,CAT-1075,SPLR_15,EMBEDDED_A,Taylor,C,2025-01-31,7,9,8,24,36.166666666666664,0,0,1,1,0
WO-0002450,CAT-1024,SPLR_01,EMBEDDED_A,Thomas,B,2025-01-31,7,5,1,13,38.69230769230769,0,0,1,1,0
WO-0002451,CAT-1031,SPLR_04,RACK2U,Gregory,A,2025-01-31,1,6,2,9,27.666666666666668,0,0,1,1,0
WO-0002452,CAT-1036,SPLR_01,EMBEDDED_A,Aaron,A,2025-01-31,3,4,3,10,32.1,0,0,1,1,0
WO-0002453,CAT-1101,SPLR_03,U25,Brandon,B,2025-01-31,3,4,2,9,34.44444444444444,0,0,1,1,0
WO-0002454,CAT-1115,SPLR_10,EMBEDDED_B,Gregory,C,2025-01-31,3,10,4,17,31.58823529411765,0,0,1,1,0
WO-0002455,CAT-1005,SPLR_09,U25,Kyle,B,2025-01-31,0,4,6,10,29.1,0,0,1,1,0
WO-0002456,CAT-1117,SPLR_12,EMBEDDED_B,Heather,A,2025-01-31,1,5,2,8,27.875,0,0,1,1,0
WO-0002457,CAT-1051,SPLR_10,EDGE_AI,Peter,A,2025-01-31,4,4,2,10,26.9,0,0,1,1,1
WO-0002458,CAT-1043,SPLR_12,STORAGE_NODE,Adam,A,2025-01-31,1,8,1,10,30.8,0,0,1,1,0
WO-0002459,CAT-1050,SPLR_14,EMBEDDED_B,Kyle,A,2025-01-31,2,9,3,14,33.0,0,0,1,1,1
WO-0002460,CAT-1030,SPLR_13,U25,Marissa,A,2025-01-31,2,6,4,12,30.916666666666668,0,0,1,1,0
WO-0002461,CAT-1077,SPLR_03,STORAGE_NODE,Thomas,B,2025-01-31,1,6,1,8,28.75,0,0,1,1,0
WO-0002462,CAT-1046,SPLR_04,EMBEDDED_B,Dawn,C,2025-01-31,5,8,4,17,29.41176470588235,0,0,1,1,0
WO-0002463,CAT-1087,SPLR_11,U25,Heather,B,2025-01-31,2,6,0,8,27.75,0,0,1,1,1
WO-0002464,CAT-1082,SPLR_01,RACK1U,Brian,C,2025-01-31,2,5,4,11,29.545454545454547,0,0,1,1,0
WO-0002465,CAT-1036,SPLR_08,EDGE_AI,Amy,B,2025-01-31,3,8,5,16,32.6875,0,0,1,1,0
WO-0002466,CAT-1039,SPLR_01,EMBEDDED_A,Philip,A,2025-01-31,5,8,1,14,38.714285714285715,0,0,1,1,0
WO-0002467,CAT-1076,SPLR_09,EMBEDDED_B,Kyle,A,2025-01-31,6,4,3,13,35.38461538461539,1,0,0,0,0
WO-0002468,CAT-1001,SPLR_01,EMBEDDED_A,Edward,C,2025-01-31,1,11,1,13,31.76923076923077,0,0,1,1,0
WO-0002469,CAT-1034,SPLR_02,U25,Sarah,A,2025-01-31,6,7,7,20,36.1,1,0,0,0,0
WO-0002470,CAT-1116,SPLR_13,RACK2U,Edward,B,2025-01-31,2,8,1,11,31.636363636363637,0,0,1,1,0
WO-0002471,CAT-1029,SPLR_12,RACK1U,Jody,C,2025-01-31,1,8,0,9,28.333333333333332,0,0,1,1,0
WO-0002472,CAT-1103,SPLR_03,STORAGE_NODE,Linda,A,2025-01-31,1,4,3,8,36.375,0,0,1,1,0
WO-0002473,CAT-1041,SPLR_04,EMBEDDED_B,Nathaniel,B,2025-01-31,0,2,1,3,28.333333333333332,0,0,1,1,0
WO-0002474,CAT-1101,SPLR_06,RACK2U,Michael,C,2025-01-31,5,3,3,11,27.636363636363637,0,0,1,1,0
WO-0002475,CAT-1033,SPLR_16,EDGE_AI,Kyle,B,2025-01-31,5,3,2,10,42.7,0,0,1,1,1
WO-0002476,CAT-1050,SPLR_13,RACK2U,James,C,2025-01-31,2,4,0,6,32.166666666666664,0,0,1,1,0
WO-0002477,CAT-1071,SPLR_02,NUC,Trevor,C,2025-01-31,3,3,3,9,34.55555555555556,0,0,1,1,0
WO-0002478,CAT-1054,SPLR_03,U25,Felicia,B,2025-01-31,2,5,1,8,31.375,0,0,1,1,0
WO-0002479,CAT-1087,SPLR_12,EDGE_AI,Jose,B,2025-01-31,1,5,2,8,33.375,0,0,1,1,0
WO-0002480,CAT-1022,SPLR_11,U25,Joseph,C,2025-02-01,1,7,1,9,30.11111111111111,0,0,1,1,0
WO-0002481,CAT-1093,SPLR_05,EMBEDDED_B,Edward,B,2025-02-01,2,12,0,14,26.928571428571427,0,0,1,1,1
WO-0002482,CAT-1092,SPLR_01,RACK1U,Donald,B,2025-02-01,2,7,2,11,29.09090909090909,1,0,0,0,0
WO-0002483,CAT-1099,SPLR_07,U25,Jonathan,A,2025-02-01,4,11,2,17,26.823529411764707,0,0,1,1,0
WO-0002484,CAT-1012,SPLR_09,EDGE_AI,Linda,A,2025-02-01,3,3,2,8,27.125,0,0,1,1,0
WO-0002485,CAT-1017,SPLR_04,U25,Brenda,A,2025-02-01,3,5,1,9,27.666666666666668,0,0,1,1,1
WO-0002486,CAT-1026,SPLR_05,EMBEDDED_A,Michael,B,2025-02-01,3,7,5,15,32.2,0,0,1,1,1
WO-0002487,CAT-1041,SPLR_08,EMBEDDED_A,Edward,A,2025-02-01,7,8,2,17,31.764705882352942,0,0,1,1,0
WO-0002488,CAT-1072,SPLR_07,NUC,Joseph,A,2025-02-01,2,9,2,13,27.23076923076923,0,0,1,1,0
WO-0002489,CAT-1086,SPLR_14,NUC,Anthony,A,2025-02-01,1,5,4,10,27.5,0,0,1,1,0
WO-0002490,CAT-1083,SPLR_04,NUC,Gregory,B,2025-02-01,2,10,3,15,30.133333333333333,0,0,1,1,0
WO-0002491,CAT-1006,SPLR_01,RACK2U,Rachel,B,2025-02-01,4,4,4,12,40.0,0,0,1,1,0
WO-0002492,CAT-1100,SPLR_14,EMBEDDED_B,Danielle,C,2025-02-01,3,6,3,12,29.166666666666668,0,0,1,1,0
WO-0002493,CAT-1060,SPLR_17,EMBEDDED_B,Kelsey,A,2025-02-01,1,9,2,12,29.166666666666668,0,0,1,1,0
WO-0002494,CAT-1114,SPLR_05,RACK1U,Jonathan,A,2025-02-01,2,9,2,13,33.61538461538461,0,0,1,1,1
WO-0002495,CAT-1063,SPLR_09,STORAGE_NODE,Adrienne,A,2025-02-01,1,3,1,5,27.6,0,0,1,1,0
WO-0002496,CAT-1090,SPLR_07,EMBEDDED_A,Katherine,B,2025-02-01,1,8,3,12,27.666666666666668,0,0,1,1,0
WO-0002497,CAT-1094,SPLR_01,EMBEDDED_B,Heather,A,2025-02-01,2,6,2,10,32.1,1,0,0,0,1
WO-0002498,CAT-1087,SPLR_11,EMBEDDED_B,Derrick,B,2025-02-01,4,7,2,13,30.307692307692307,0,0,1,1,0
WO-0002499,CAT-1048,SPLR_15,NUC,Theresa,B,2025-02-01,3,9,2,14,31.642857142857142,0,0,1,1,1
WO-0002500,CAT-1062,SPLR_08,EMBEDDED_B,Rachel,C,2025-02-01,8,4,2,14,35.714285714285715,0,0,1,1,0
WO-0002501,CAT-1094,SPLR_03,STORAGE_NODE,Gary,A,2025-02-01,7,3,4,14,38.714285714285715,1,0,0,0,0
WO-0002502,CAT-1058,SPLR_08,U25,Linda,B,2025-02-01,1,6,1,8,29.875,0,0,1,1,0
WO-0002503,CAT-1023,SPLR_02,EDGE_AI,Adam,B,2025-02-01,3,9,2,14,37.785714285714285,0,0,1,1,1
WO-0002504,CAT-1100,SPLR_08,RACK2U,Margaret,C,2025-02-01,2,10,4,16,35.5,0,0,1,1,0
WO-0002505,CAT-1095,SPLR_11,EMBEDDED_A,Andrew,A,2025-02-01,2,3,2,7,27.857142857142858,0,0,1,1,1
WO-0002506,CAT-1032,SPLR_13,STORAGE_NODE,Nathaniel,B,2025-02-01,1,5,2,8,26.75,0,0,1,1,0
WO-0002507,CAT-1090,SPLR_04,EMBEDDED_A,Kimberly,B,2025-02-01,3,5,3,11,27.09090909090909,0,0,1,1,0
WO-0002508,CAT-1036,SPLR_05,EDGE_AI,James,A,2025-02-01,0,4,4,8,31.125,0,0,1,1,0
WO-0002509,CAT-1071,SPLR_17,U25,Tiffany,B,2025-02-01,4,7,3,14,36.857142857142854,1,0,0,0,0
WO-0002510,CAT-1016,SPLR_12,U25,Andrew,A,2025-02-01,3,6,5,14,34.57142857142857,0,0,1,1,1
WO-0002511,CAT-1079,SPLR_15,EDGE_AI,Ashley,C,2025-02-01,3,7,2,12,37.166666666666664,0,0,1,1,0
WO-0002512,CAT-1021,SPLR_14,RACK1U,Kelsey,B,2025-02-01,2,11,5,18,36.05555555555556,0,0,1,1,1
WO-0002513,CAT-1067,SPLR_09,EMBEDDED_A,Carmen,A,2025-02-01,1,5,2,8,28.0,0,0,1,1,0
WO-0002514,CAT-1035,SPLR_04,RACK2U,Michelle,A,2025-02-01,0,8,0,8,29.375,0,0,1,1,0
WO-0002515,CAT-1033,SPLR_05,RACK2U,Theresa,B,2025-02-01,3,7,2,12,25.25,0,0,1,1,0
WO-0002516,CAT-1094,SPLR_14,NUC,Kyle,C,2025-02-01,1,5,1,7,27.714285714285715,0,0,1,1,0
WO-0002517,CAT-1109,SPLR_15,RACK2U,Aaron,B,2025-02-01,2,7,1,10,25.5,0,0,1,1,1
WO-0002518,CAT-1000,SPLR_17,STORAGE_NODE,Trevor,C,2025-02-01,4,6,2,12,32.583333333333336,0,0,1,1,0
WO-0002519,CAT-1037,SPLR_14,U25,Jose,C,2025-02-01,3,7,1,11,29.363636363636363,0,0,1,1,0
WO-0002520,CAT-1006,SPLR_08,RACK2U,Adrienne,B,2025-02-01,4,5,3,12,40.833333333333336,0,0,1,1,1
WO-0002521,CAT-1076,SPLR_16,EMBEDDED_A,Dawn,B,2025-02-01,5,10,2,17,35.1764705882353,0,0,1,1,0
WO-0002522,CAT-1062,SPLR_04,STORAGE_NODE,Derrick,A,2025-02-01,6,6,1,13,32.76923076923077,0,0,1,1,1
WO-0002523,CAT-1114,SPLR_11,EMBEDDED_A,Donald,B,2025-02-01,3,4,1,8,27.375,0,0,1,1,0
WO-0002524,CAT-1101,SPLR_02,RACK2U,Kelsey,B,2025-02-01,1,7,3,11,25.363636363636363,0,0,1,1,0
WO-0002525,CAT-1077,SPLR_04,EMBEDDED_A,Michael,A,2025-02-01,6,5,6,17,37.05882352941177,0,0,1,1,0
WO-0002526,CAT-1047,SPLR_03,U25,Kevin,B,2025-02-01,5,3,2,10,41.8,1,0,0,0,0
WO-0002527,CAT-1071,SPLR_11,EMBEDDED_B,Rachel,B,2025-02-01,1,2,1,4,28.75,0,0,1,1,1
WO-0002528,CAT-1092,SPLR_17,EDGE_AI,Adam,A,2025-02-01,4,8,6,18,34.111111111111114,0,0,1,1,0
WO-0002529,CAT-1046,SPLR_03,EMBEDDED_B,Erik,B,2025-02-01,3,7,2,12,28.333333333333332,0,0,1,1,0
WO-0002530,CAT-1072,SPLR_16,U25,Jonathan,A,2025-02-01,2,8,3,13,32.23076923076923,0,0,1,1,0
WO-0002531,CAT-1114,SPLR_04,EMBEDDED_A,Linda,A,2025-02-01,4,4,6,14,37.57142857142857,0,0,1,1,1
WO-0002532,CAT-1116,SPLR_11,EDGE_AI,Megan,B,2025-02-01,4,7,3,14,30.214285714285715,0,0,1,1,0
WO-0002533,CAT-1008,SPLR_02,EDGE_AI,Taylor,A,2025-02-01,1,7,4,12,28.75,0,0,1,1,0
WO-0002534,CAT-1059,SPLR_10,EMBEDDED_B,Gabriel,A,2025-02-01,2,6,2,10,29.8,0,0,1,1,0
WO-0002535,CAT-1104,SPLR_14,RACK2U,Megan,A,2025-02-01,2,4,2,8,31.25,0,0,1,1,0
WO-0002536,CAT-1117,SPLR_13,STORAGE_NODE,Carmen,B,2025-02-01,2,9,2,13,29.923076923076923,0,0,1,1,0
WO-0002537,CAT-1020,SPLR_13,RACK1U,Chad,B,2025-02-01,4,6,2,12,32.25,0,0,1,1,0
