work_order_id,ts,level,message
WO-0002166,2025-01-28T09:51:44,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0x73ebb7a10f5e
WO-0002166,2025-01-28T09:57:43,INFO,invoking task stage_image
WO-0002167,2025-01-28T17:01:29,INFO,device id 612ce5 detected
WO-0002167,2025-01-28T17:12:43,WARN,invoking task install_driver
WO-0002167,2025-01-28T17:17:50,ERROR,UEFI verification failed: signature invalid
WO-0002167,2025-01-28T17:19:50,INFO,step completed: qc duration=70s
WO-0002167,2025-01-28T17:20:01,INFO,device id e98d65 detected
WO-0002167,2025-01-28T17:24:33,WARN,step completed: flash duration=57s
WO-0002167,2025-01-28T17:42:07,WARN,checksum 8f4f555f verified
WO-0002167,2025-01-28T17:45:16,INFO,invoking task install_driver
WO-0002167,2025-01-28T17:54:54,INFO,checksum fe558560 verified
WO-0002168,2025-01-28T06:01:50,INFO,device id c248c8 detected
WO-0002168,2025-01-28T06:03:55,WARN,step completed: provision duration=26s
WO-0002168,2025-01-28T06:04:35,ERROR,HBA reported link loss on expander port 6
WO-0002168,2025-01-28T06:05:30,INFO,checksum e526a724 verified
WO-0002168,2025-01-28T06:13:24,INFO,invoking task stage_image
WO-0002168,2025-01-28T06:33:40,ERROR,PCIe training failed for GPU0: link width x4 speed 5GT/s
WO-0002168,2025-01-28T06:35:59,ERROR,AER reported fatal error on GPU function; retraining required
WO-0002168,2025-01-28T06:37:26,INFO,step completed: audit duration=56s
WO-0002168,2025-01-28T06:39:45,ERROR,device id 491f3a detected
WO-0002168,2025-01-28T06:44:56,WARN,step completed: flash duration=46s
WO-0002168,2025-01-28T06:51:35,INFO,device id c9c885 detected
WO-0002169,2025-01-28T09:06:01,WARN,invoking task install_driver
WO-0002169,2025-01-28T09:12:07,WARN,invoking task run_memtest
WO-0002169,2025-01-28T09:19:26,ERROR,device id 3f824f detected
WO-0002169,2025-01-28T09:24:48,WARN,checksum aec790a4 verified
WO-0002169,2025-01-28T09:28:45,INFO,invoking task stage_image
WO-0002169,2025-01-28T09:30:12,ERROR,invoking task install_driver
WO-0002169,2025-01-28T09:44:18,WARN,invoking task collect_telemetry
WO-0002169,2025-01-28T09:50:29,INFO,checksum 8d84c65d verified
WO-0002169,2025-01-28T09:50:54,INFO,device id 046f90 detected
WO-0002170,2025-01-28T17:05:04,WARN,invoking task collect_telemetry
WO-0002170,2025-01-28T17:15:19,INFO,step completed: qc duration=23s
WO-0002170,2025-01-28T17:16:40,WARN,checksum 035b8cd0 verified
WO-0002170,2025-01-28T17:19:12,INFO,checksum ae7c683c verified
WO-0002170,2025-01-28T17:25:15,INFO,invoking task install_driver
WO-0002170,2025-01-28T17:25:18,ERROR,storage verify failed: tray 9 empty or bad seating
WO-0002170,2025-01-28T17:37:22,INFO,step completed: qc duration=42s
WO-0002170,2025-01-28T17:40:35,INFO,device id 9c2aeb detected
WO-0002170,2025-01-28T17:47:07,ERROR,storage verify failed: tray 1 empty or bad seating
WO-0002170,2025-01-28T17:48:27,ERROR,step completed: provision duration=21s
WO-0002170,2025-01-28T17:49:33,ERROR,device id 487a69 detected
WO-0002170,2025-01-28T17:56:34,INFO,device id 1b7bfd detected
WO-0002170,2025-01-28T17:59:08,INFO,device id da5dc1 detected
WO-0002171,2025-01-28T14:00:48,INFO,checksum d385ea91 verified
WO-0002171,2025-01-28T14:08:21,ERROR,device id 098ed1 detected
WO-0002171,2025-01-28T14:09:48,INFO,checksum c15d1f0e verified
WO-0002171,2025-01-28T14:10:40,WARN,device id ceeae9 detected
WO-0002171,2025-01-28T14:13:36,ERROR,HBA reported link loss on expander port 4
WO-0002171,2025-01-28T14:18:34,INFO,step completed: flash duration=8s
WO-0002171,2025-01-28T14:20:17,ERROR,step completed: audit duration=4s
WO-0002171,2025-01-28T14:20:20,ERROR,SAS link drop: phy2 reset; negotiated 0 Gbps
WO-0002171,2025-01-28T14:22:11,INFO,device id 1cce53 detected
WO-0002171,2025-01-28T14:23:28,INFO,step completed: provision duration=76s
WO-0002171,2025-01-28T14:28:06,WARN,invoking task install_driver
WO-0002171,2025-01-28T14:29:27,INFO,checksum c69964fe verified
WO-0002171,2025-01-28T14:30:30,ERROR,invoking task stage_image
WO-0002171,2025-01-28T14:33:23,WARN,firmware expected=v2.5.11 actual=v4.5.6; aborting flash
WO-0002171,2025-01-28T14:35:35,ERROR,invoking task collect_telemetry
WO-0002171,2025-01-28T14:38:01,ERROR,SAS link drop: phy3 reset; negotiated 0 Gbps
WO-0002171,2025-01-28T14:38:27,INFO,invoking task collect_telemetry
WO-0002171,2025-01-28T14:43:41,ERROR,Secure Boot policy blocked unsigned bootloader df76df681d7f
WO-0002171,2025-01-28T14:44:14,ERROR,firmware expected=v1.1.15 actual=v3.0.2; aborting flash
WO-0002171,2025-01-28T14:49:34,ERROR,firmware expected=v3.7.6 actual=v3.4.4; aborting flash
WO-0002171,2025-01-28T14:49:39,ERROR,device id 9fef68 detected
WO-0002171,2025-01-28T14:50:58,INFO,checksum 1d3ae667 verified
WO-0002172,2025-01-28T17:06:07,INFO,invoking task install_driver
WO-0002172,2025-01-28T17:08:39,ERROR,redfish client timeout contacting BMC at 172.27.192.25; session=8bf44b7899b6
WO-0002172,2025-01-28T17:11:05,ERROR,step completed: flash duration=5s
WO-0002172,2025-01-28T17:17:27,INFO,checksum 51de9031 verified
WO-0002172,2025-01-28T17:29:27,ERROR,storage verify failed: tray 5 empty or bad seating
WO-0002172,2025-01-28T17:30:55,ERROR,storage verify failed: tray 4 empty or bad seating
WO-0002172,2025-01-28T17:34:17,ERROR,UEFI verification failed: signature invalid
WO-0002172,2025-01-28T17:34:24,ERROR,redfish client timeout contacting BMC at 192.168.131.213; session=e091d8ffd4a3
WO-0002172,2025-01-28T17:35:03,INFO,device id 031d22 detected
WO-0002172,2025-01-28T17:35:30,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=15ce66f0ebdc
WO-0002172,2025-01-28T17:36:30,ERROR,checksum 810b3e40 verified
WO-0002172,2025-01-28T17:38:43,INFO,device id 637ccd detected
WO-0002172,2025-01-28T17:47:44,WARN,invoking task run_memtest
WO-0002172,2025-01-28T17:50:34,INFO,invoking task install_driver
WO-0002172,2025-01-28T17:53:29,INFO,device id e6b03b detected
WO-0002172,2025-01-28T17:53:37,ERROR,storage verify failed: tray 5 empty or bad seating
WO-0002172,2025-01-28T17:55:52,INFO,device id 7736f5 detected
WO-0002173,2025-01-28T08:05:23,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=e990c6267683
WO-0002173,2025-01-28T08:08:24,INFO,invoking task run_memtest
WO-0002173,2025-01-28T08:27:01,ERROR,redfish client timeout contacting BMC at 172.25.10.220; session=be4d227381e3
WO-0002173,2025-01-28T08:34:47,INFO,invoking task run_memtest
WO-0002173,2025-01-28T08:43:09,WARN,IPMI fallback triggered; redfish unresponsive from 192.168.171.216
WO-0002173,2025-01-28T08:46:00,INFO,device id dcc300 detected
WO-0002174,2025-01-28T07:00:29,ERROR,invoking task install_driver
WO-0002174,2025-01-28T07:03:29,INFO,device id f3dcb0 detected
WO-0002174,2025-01-28T07:03:48,WARN,invoking task collect_telemetry
WO-0002174,2025-01-28T07:04:38,INFO,checksum 18c9f3eb verified
WO-0002174,2025-01-28T07:06:17,ERROR,iPXE timeout on p1p1; no lease acquired
WO-0002174,2025-01-28T07:08:13,INFO,checksum b1d26679 verified
WO-0002174,2025-01-28T07:25:08,INFO,checksum 9734e7f8 verified
WO-0002174,2025-01-28T07:33:49,ERROR,step completed: qc duration=105s
WO-0002174,2025-01-28T07:34:38,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002174,2025-01-28T07:35:23,WARN,Attestation failed: EK cert chain not trusted
WO-0002174,2025-01-28T07:39:46,WARN,invoking task collect_telemetry
WO-0002174,2025-01-28T07:43:19,WARN,step completed: qc duration=56s
WO-0002174,2025-01-28T07:46:37,INFO,checksum f6b49ea8 verified
WO-0002174,2025-01-28T07:49:31,INFO,device id f98e61 detected
WO-0002174,2025-01-28T07:54:31,INFO,invoking task install_driver
WO-0002174,2025-01-28T07:58:51,INFO,checksum ad2ec79c verified
WO-0002175,2025-01-28T15:02:30,ERROR,invoking task stage_image
WO-0002175,2025-01-28T15:05:16,INFO,device id 0c7408 detected
WO-0002175,2025-01-28T15:06:44,INFO,checksum 556504ce verified
WO-0002175,2025-01-28T15:11:19,ERROR,Hub reset required; descriptor read timeout on port 5
WO-0002175,2025-01-28T15:19:06,INFO,checksum f8f5c907 verified
WO-0002175,2025-01-28T15:23:02,ERROR,invoking task run_memtest
WO-0002175,2025-01-28T15:26:47,INFO,checksum a005b6d1 verified
WO-0002175,2025-01-28T15:30:18,INFO,checksum 74f295d5 verified
WO-0002175,2025-01-28T15:31:57,ERROR,Hub reset required; descriptor read timeout on port 1
WO-0002175,2025-01-28T15:33:27,INFO,step completed: qc duration=119s
WO-0002175,2025-01-28T15:34:10,INFO,step completed: provision duration=112s
WO-0002175,2025-01-28T15:36:27,ERROR,USB bus stall: device f569e037278b on port 1 failed to enumerate
WO-0002175,2025-01-28T15:37:22,INFO,device id 4bd9e5 detected
WO-0002175,2025-01-28T15:38:23,INFO,invoking task collect_telemetry
WO-0002175,2025-01-28T15:46:06,ERROR,device id 9fc393 detected
WO-0002176,2025-01-28T09:22:03,INFO,device id 7c2ce2 detected
WO-0002176,2025-01-28T09:23:35,ERROR,SAS link drop: phy3 reset; negotiated 0 Gbps
WO-0002176,2025-01-28T09:24:28,INFO,device id 486489 detected
WO-0002176,2025-01-28T09:26:00,WARN,device id cb965e detected
WO-0002176,2025-01-28T09:34:44,WARN,checksum 08c5480e verified
WO-0002176,2025-01-28T09:46:25,ERROR,SAS link drop: phy3 reset; negotiated 0 Gbps
WO-0002176,2025-01-28T09:51:49,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=f17d1b2f9598
WO-0002176,2025-01-28T09:57:01,INFO,device id 848618 detected
WO-0002177,2025-01-28T12:00:05,INFO,device id 33c56b detected
WO-0002177,2025-01-28T12:00:47,INFO,device id 90c3d1 detected
WO-0002177,2025-01-28T12:06:44,INFO,device id 92fd22 detected
WO-0002177,2025-01-28T12:07:29,INFO,checksum 80a1ab1c verified
WO-0002177,2025-01-28T12:15:06,WARN,IPMI fallback triggered; redfish unresponsive from 10.193.6.175
WO-0002177,2025-01-28T12:20:06,ERROR,redfish client timeout contacting BMC at 172.20.159.244; session=a74695876813
WO-0002177,2025-01-28T12:25:27,INFO,step completed: qc duration=9s
WO-0002177,2025-01-28T12:29:47,INFO,device id ee736b detected
WO-0002177,2025-01-28T12:31:34,INFO,invoking task stage_image
WO-0002177,2025-01-28T12:32:26,INFO,checksum 2fae3465 verified
WO-0002177,2025-01-28T12:32:45,INFO,invoking task stage_image
WO-0002177,2025-01-28T12:38:26,INFO,checksum d3337858 verified
WO-0002177,2025-01-28T12:38:30,INFO,device id ea9fc4 detected
WO-0002177,2025-01-28T12:50:10,ERROR,step completed: flash duration=68s
WO-0002177,2025-01-28T12:52:53,WARN,checksum 74252ba7 verified
WO-0002177,2025-01-28T12:57:17,WARN,IPMI fallback triggered; redfish unresponsive from 172.25.223.18
WO-0002178,2025-01-28T06:03:55,ERROR,UEFI verification failed: signature invalid
WO-0002178,2025-01-28T06:07:11,WARN,PXE-E51: No DHCP or proxyDHCP offers on eno2
WO-0002178,2025-01-28T06:08:24,ERROR,invoking task stage_image
WO-0002178,2025-01-28T06:17:26,ERROR,iPXE timeout on p1p1; no lease acquired
WO-0002178,2025-01-28T06:18:17,INFO,step completed: flash duration=75s
WO-0002178,2025-01-28T06:25:40,INFO,device id 8d2841 detected
WO-0002178,2025-01-28T06:25:57,ERROR,UEFI verification failed: signature invalid
WO-0002178,2025-01-28T06:29:35,ERROR,Secure Boot policy blocked unsigned bootloader c4914e40b71d
WO-0002178,2025-01-28T06:33:19,WARN,invoking task collect_telemetry
WO-0002178,2025-01-28T06:34:55,INFO,device id 5ef051 detected
WO-0002178,2025-01-28T06:38:36,INFO,step completed: flash duration=94s
WO-0002178,2025-01-28T06:39:56,INFO,device id 020cde detected
WO-0002178,2025-01-28T06:44:24,INFO,checksum d6871d24 verified
WO-0002178,2025-01-28T06:51:07,ERROR,step completed: flash duration=26s
WO-0002178,2025-01-28T06:59:36,INFO,step completed: qc duration=61s
WO-0002179,2025-01-28T17:00:00,INFO,device id 1a28e9 detected
WO-0002179,2025-01-28T17:02:50,INFO,step completed: provision duration=22s
WO-0002179,2025-01-28T17:18:16,ERROR,step completed: audit duration=77s
WO-0002179,2025-01-28T17:24:20,INFO,checksum 911dca19 verified
WO-0002179,2025-01-28T17:33:23,ERROR,device id b4357d detected
WO-0002179,2025-01-28T17:34:59,WARN,checksum 2570efaf verified
WO-0002179,2025-01-28T17:39:47,INFO,checksum e7f20514 verified
WO-0002179,2025-01-28T17:44:04,INFO,checksum cfce8f97 verified
WO-0002179,2025-01-28T17:48:05,INFO,device id 08b6c4 detected
WO-0002179,2025-01-28T17:56:34,INFO,checksum c1321fcb verified
WO-0002179,2025-01-28T17:57:33,INFO,step completed: provision duration=24s
WO-0002180,2025-01-28T07:20:20,INFO,checksum 54277f55 verified
WO-0002180,2025-01-28T07:20:46,ERROR,invoking task collect_telemetry
WO-0002180,2025-01-28T07:38:56,WARN,checksum 7a83cb3f verified
WO-0002180,2025-01-28T07:46:11,INFO,step completed: audit duration=38s
WO-0002180,2025-01-28T07:56:11,INFO,step completed: provision duration=47s
WO-0002181,2025-01-28T16:03:03,INFO,checksum bbf5f332 verified
WO-0002181,2025-01-28T16:12:40,WARN,flasher refused downgrade from v4.4.10 to v2.0.1
WO-0002181,2025-01-28T16:14:36,WARN,device id 6409b3 detected
WO-0002181,2025-01-28T16:23:31,WARN,step completed: audit duration=103s
WO-0002181,2025-01-28T16:25:51,INFO,device id eca343 detected
WO-0002181,2025-01-28T16:29:39,INFO,checksum d795d1ba verified
WO-0002181,2025-01-28T16:37:01,WARN,checksum 308dd1a7 verified
WO-0002181,2025-01-28T16:47:05,WARN,checksum b8de120b verified
WO-0002181,2025-01-28T16:48:41,ERROR,catalog policy violation: image v1.8.17 vs device v2.5.13
WO-0002181,2025-01-28T16:51:26,ERROR,step completed: flash duration=75s
WO-0002181,2025-01-28T16:54:25,WARN,invoking task run_memtest
WO-0002182,2025-01-28T14:01:10,INFO,device id fd3f6a detected
WO-0002182,2025-01-28T14:03:14,INFO,checksum 1b763536 verified
WO-0002182,2025-01-28T14:05:02,INFO,checksum b290e765 verified
WO-0002182,2025-01-28T14:10:06,ERROR,checksum 8561a24c verified
WO-0002182,2025-01-28T14:20:18,WARN,firmware expected=v4.2.3 actual=v4.0.7; aborting flash
WO-0002182,2025-01-28T14:20:58,WARN,invoking task install_driver
WO-0002182,2025-01-28T14:25:01,ERROR,slot 5: drive presence=0; expected SAS/SATA; serial=a93ea8df2cc6
WO-0002182,2025-01-28T14:27:03,INFO,step completed: provision duration=87s
WO-0002182,2025-01-28T14:29:00,INFO,device id 360ca9 detected
WO-0002182,2025-01-28T14:30:04,INFO,checksum e0065a2e verified
WO-0002182,2025-01-28T14:41:48,WARN,step completed: qc duration=100s
WO-0002182,2025-01-28T14:48:18,WARN,step completed: provision duration=104s
WO-0002182,2025-01-28T14:53:46,ERROR,catalog policy violation: image v3.7.17 vs device v2.0.11
WO-0002182,2025-01-28T14:58:22,WARN,slot 1: drive presence=0; expected SAS/SATA; serial=a0285999379e
WO-0002183,2025-01-28T07:01:59,INFO,checksum ea4a09cd verified
WO-0002183,2025-01-28T07:03:44,INFO,device id 4f7d15 detected
WO-0002183,2025-01-28T07:08:51,ERROR,step completed: flash duration=114s
WO-0002183,2025-01-28T07:14:20,INFO,step completed: provision duration=37s
WO-0002183,2025-01-28T07:15:46,ERROR,step completed: qc duration=3s
WO-0002183,2025-01-28T07:20:02,INFO,device id 2c988b detected
WO-0002183,2025-01-28T07:21:23,ERROR,step completed: audit duration=103s
WO-0002183,2025-01-28T07:22:14,INFO,step completed: provision duration=33s
WO-0002183,2025-01-28T07:23:06,INFO,invoking task run_memtest
WO-0002183,2025-01-28T07:31:51,INFO,device id 42cf84 detected
WO-0002183,2025-01-28T07:33:21,WARN,step completed: audit duration=91s
WO-0002183,2025-01-28T07:33:52,ERROR,device id 5f4218 detected
WO-0002183,2025-01-28T07:34:53,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=bf0eaa3b35e8
WO-0002183,2025-01-28T07:49:34,INFO,checksum 50d412e2 verified
WO-0002183,2025-01-28T07:50:54,INFO,step completed: provision duration=5s
WO-0002184,2025-01-28T11:00:50,WARN,checksum 26813fd7 verified
WO-0002184,2025-01-28T11:13:30,INFO,device id 257dab detected
WO-0002184,2025-01-28T11:26:04,INFO,invoking task stage_image
WO-0002184,2025-01-28T11:28:50,ERROR,step completed: provision duration=72s
WO-0002184,2025-01-28T11:36:20,WARN,device id b6fdcf detected
WO-0002184,2025-01-28T11:41:09,ERROR,step completed: qc duration=105s
WO-0002184,2025-01-28T11:41:21,INFO,checksum 772a3671 verified
WO-0002185,2025-01-28T11:02:20,WARN,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002185,2025-01-28T11:09:33,INFO,device id 6906d6 detected
WO-0002185,2025-01-28T11:15:49,INFO,checksum 005fd2f7 verified
WO-0002185,2025-01-28T11:19:32,INFO,step completed: provision duration=96s
WO-0002185,2025-01-28T11:22:21,INFO,checksum dabccea1 verified
WO-0002185,2025-01-28T11:23:49,WARN,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002185,2025-01-28T11:35:31,WARN,step completed: provision duration=62s
WO-0002185,2025-01-28T11:36:25,INFO,invoking task install_driver
WO-0002185,2025-01-28T11:36:26,ERROR,device id 683160 detected
WO-0002185,2025-01-28T11:36:35,INFO,step completed: flash duration=29s
WO-0002185,2025-01-28T11:39:48,WARN,checksum 164e48f1 verified
WO-0002185,2025-01-28T11:50:58,INFO,checksum 3d212d23 verified
WO-0002185,2025-01-28T11:53:15,INFO,invoking task stage_image
WO-0002186,2025-01-28T06:19:15,WARN,PXE-E51: No DHCP or proxyDHCP offers on eno2
WO-0002186,2025-01-28T06:31:35,WARN,checksum 8209a22e verified
WO-0002186,2025-01-28T06:32:32,INFO,step completed: audit duration=62s
WO-0002186,2025-01-28T06:35:30,INFO,device id 6c305a detected
WO-0002186,2025-01-28T06:35:36,ERROR,PXE-E51: No DHCP or proxyDHCP offers on p1p2
WO-0002186,2025-01-28T06:37:20,INFO,device id 71af96 detected
WO-0002187,2025-01-28T07:10:48,WARN,checksum 05250591 verified
WO-0002187,2025-01-28T07:19:40,INFO,step completed: flash duration=76s
WO-0002187,2025-01-28T07:20:22,INFO,checksum 46c600a4 verified
WO-0002187,2025-01-28T07:25:25,INFO,step completed: audit duration=103s
WO-0002187,2025-01-28T07:28:13,INFO,checksum b6ef8b43 verified
WO-0002187,2025-01-28T07:30:04,ERROR,device id 5fc33b detected
WO-0002187,2025-01-28T07:30:22,INFO,invoking task stage_image
WO-0002187,2025-01-28T07:34:52,INFO,checksum 34cfedc6 verified
WO-0002187,2025-01-28T07:41:38,INFO,device id 60f582 detected
WO-0002187,2025-01-28T07:53:19,INFO,invoking task run_memtest
WO-0002187,2025-01-28T07:57:39,INFO,invoking task collect_telemetry
WO-0002188,2025-01-28T16:03:13,INFO,checksum 73a8e1dd verified
WO-0002188,2025-01-28T16:05:37,WARN,step completed: audit duration=24s
WO-0002188,2025-01-28T16:06:17,ERROR,invoking task install_driver
WO-0002188,2025-01-28T16:06:21,INFO,checksum dc24e273 verified
WO-0002188,2025-01-28T16:14:10,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=a0a074484d00
WO-0002188,2025-01-28T16:17:08,INFO,checksum 1eee8b8c verified
WO-0002188,2025-01-28T16:23:52,INFO,invoking task stage_image
WO-0002188,2025-01-28T16:32:52,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=74895b95cb7a
WO-0002188,2025-01-28T16:34:24,INFO,invoking task run_memtest
WO-0002188,2025-01-28T16:50:23,WARN,step completed: flash duration=18s
WO-0002188,2025-01-28T16:52:53,INFO,checksum bf385af8 verified
WO-0002188,2025-01-28T16:54:20,INFO,invoking task collect_telemetry
WO-0002189,2025-01-28T17:02:20,ERROR,step completed: audit duration=36s
WO-0002189,2025-01-28T17:09:08,WARN,invoking task run_memtest
WO-0002189,2025-01-28T17:11:24,ERROR,Attestation failed: EK cert chain not trusted
WO-0002189,2025-01-28T17:15:24,INFO,invoking task install_driver
WO-0002189,2025-01-28T17:22:05,ERROR,device id aa8eec detected
WO-0002189,2025-01-28T17:29:50,INFO,step completed: provision duration=104s
WO-0002189,2025-01-28T17:30:56,INFO,step completed: flash duration=29s
WO-0002189,2025-01-28T17:32:20,WARN,device id 06d1e6 detected
WO-0002189,2025-01-28T17:40:48,ERROR,PCIe training failed for GPU0: link width x4 speed 5GT/s
WO-0002189,2025-01-28T17:42:00,WARN,step completed: qc duration=24s
