work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,failure_label
WO-0002289,CAT-1115,SPLR_13,NUC,Kelsey,A,2025-01-29,0
WO-0002290,CAT-1070,SPLR_14,U25,Jonathan,A,2025-01-29,0
WO-0002291,CAT-1085,SPLR_12,EMBEDDED_B,Heather,A,2025-01-29,1
WO-0002292,CAT-1033,SPLR_08,STORAGE_NODE,Brandon,B,2025-01-29,0
WO-0002293,CAT-1029,SPLR_08,STORAGE_NODE,Derrick,C,2025-01-29,0
WO-0002294,CAT-1103,SPLR_11,EMBEDDED_A,Michael,B,2025-01-29,0
WO-0002295,CAT-1043,SPLR_06,RACK2U,Jay,C,2025-01-29,0
WO-0002296,CAT-1093,SPLR_09,RACK2U,Chad,C,2025-01-29,0
WO-0002297,CAT-1010,SPLR_04,NUC,Taylor,C,2025-01-29,1
WO-0002298,CAT-1106,SPLR_16,RACK2U,Jose,B,2025-01-29,0
WO-0002299,CAT-1025,SPLR_17,RACK1U,Gerald,B,2025-01-29,0
WO-0002300,CAT-1108,SPLR_14,RACK2U,Michelle,B,2025-01-29,1
WO-0002301,CAT-1109,SPLR_17,NUC,Gregory,B,2025-01-29,0
WO-0002302,CAT-1047,SPLR_13,RACK1U,Kelsey,B,2025-01-29,0
WO-0002303,CAT-1105,SPLR_05,U25,Allison,B,2025-01-29,0
WO-0002304,CAT-1052,SPLR_04,STORAGE_NODE,Katherine,A,2025-01-29,0
WO-0002305,CAT-1015,SPLR_03,RACK1U,Alexis,A,2025-01-29,1
WO-0002306,CAT-1023,SPLR_05,EMBEDDED_A,Carolyn,C,2025-01-29,0
WO-0002307,CAT-1053,SPLR_09,EDGE_AI,Jay,A,2025-01-29,0
WO-0002308,CAT-1062,SPLR_17,STORAGE_NODE,Carmen,B,2025-01-29,0
WO-0002309,CAT-1025,SPLR_02,EMBEDDED_B,Kelsey,A,2025-01-29,0
WO-0002310,CAT-1064,SPLR_17,EDGE_AI,Linda,B,2025-01-29,0
WO-0002311,CAT-1020,SPLR_02,U25,Steven,A,2025-01-29,0
WO-0002312,CAT-1012,SPLR_17,RACK1U,Brandon,C,2025-01-29,0
WO-0002313,CAT-1005,SPLR_02,EDGE_AI,Aaron,B,2025-01-29,0
WO-0002314,CAT-1027,SPLR_04,STORAGE_NODE,Jonathan,B,2025-01-29,0
WO-0002315,CAT-1021,SPLR_13,U25,Michael,A,2025-01-29,0
WO-0002316,CAT-1091,SPLR_15,RACK1U,Heather,B,2025-01-29,0
WO-0002317,CAT-1072,SPLR_06,EMBEDDED_B,Kyle,C,2025-01-29,0
WO-0002318,CAT-1019,SPLR_03,EMBEDDED_B,Jonathan,B,2025-01-29,0
WO-0002319,CAT-1112,SPLR_07,U25,Gilbert,B,2025-01-29,0
WO-0002320,CAT-1044,SPLR_11,RACK2U,Philip,A,2025-01-30,0
WO-0002321,CAT-1085,SPLR_17,NUC,Kelsey,A,2025-01-30,0
WO-0002322,CAT-1093,SPLR_11,EMBEDDED_B,Gabriel,B,2025-01-30,0
WO-0002323,CAT-1052,SPLR_16,NUC,Rachel,C,2025-01-30,0
WO-0002324,CAT-1096,SPLR_08,RACK1U,Donna,A,2025-01-30,1
WO-0002325,CAT-1066,SPLR_14,RACK1U,Jody,A,2025-01-30,1
WO-0002326,CAT-1035,SPLR_06,RACK1U,Anna,B,2025-01-30,0
WO-0002327,CAT-1040,SPLR_11,STORAGE_NODE,Kyle,A,2025-01-30,0
WO-0002328,CAT-1016,SPLR_02,EDGE_AI,Erik,B,2025-01-30,0
WO-0002329,CAT-1061,SPLR_11,EMBEDDED_A,Ashley,B,2025-01-30,0
WO-0002330,CAT-1037,SPLR_16,STORAGE_NODE,Lisa,A,2025-01-30,1
WO-0002331,CAT-1025,SPLR_07,EMBEDDED_B,Gilbert,B,2025-01-30,0
WO-0002332,CAT-1023,SPLR_05,U25,Susan,B,2025-01-30,0
WO-0002333,CAT-1045,SPLR_13,EMBEDDED_A,Gabriel,A,2025-01-30,1
WO-0002334,CAT-1019,SPLR_17,RACK2U,Marissa,B,2025-01-30,0
WO-0002335,CAT-1082,SPLR_10,U25,Kyle,C,2025-01-30,0
WO-0002336,CAT-1082,SPLR_11,EMBEDDED_B,Rebecca,A,2025-01-30,0
WO-0002337,CAT-1064,SPLR_05,STORAGE_NODE,Rebecca,B,2025-01-30,0
WO-0002338,CAT-1026,SPLR_08,NUC,Brenda,A,2025-01-30,0
WO-0002339,CAT-1111,SPLR_08,RACK2U,Lisa,C,2025-01-30,0
WO-0002340,CAT-1022,SPLR_15,EMBEDDED_B,Peter,C,2025-01-30,0
WO-0002341,CAT-1013,SPLR_16,U25,Vicki,B,2025-01-30,1
WO-0002342,CAT-1093,SPLR_09,U25,Chad,A,2025-01-30,0
WO-0002343,CAT-1024,SPLR_17,EDGE_AI,Kyle,B,2025-01-30,0
WO-0002344,CAT-1108,SPLR_07,RACK1U,Anthony,A,2025-01-30,0
WO-0002345,CAT-1047,SPLR_12,RACK1U,Jamie,A,2025-01-30,0
WO-0002346,CAT-1016,SPLR_12,STORAGE_NODE,Alice,A,2025-01-30,0
WO-0002347,CAT-1072,SPLR_02,EMBEDDED_B,Brian,B,2025-01-30,0
WO-0002348,CAT-1014,SPLR_15,RACK2U,Michelle,B,2025-01-30,0
WO-0002349,CAT-1037,SPLR_07,NUC,Susan,A,2025-01-30,0
WO-0002350,CAT-1049,SPLR_13,U25,Gabriel,C,2025-01-30,0
WO-0002351,CAT-1019,SPLR_12,U25,Michael,A,2025-01-30,1
WO-0002352,CAT-1073,SPLR_11,STORAGE_NODE,Susan,A,2025-01-30,0
WO-0002353,CAT-1107,SPLR_16,RACK1U,Vicki,B,2025-01-30,0
WO-0002354,CAT-1090,SPLR_02,RACK1U,Megan,C,2025-01-30,0
WO-0002355,CAT-1114,SPLR_07,NUC,Chad,A,2025-01-30,0
WO-0002356,CAT-1058,SPLR_02,U25,Nathaniel,A,2025-01-30,0
WO-0002357,CAT-1046,SPLR_08,U25,Philip,B,2025-01-30,0
WO-0002358,CAT-1072,SPLR_13,EDGE_AI,Rebecca,B,2025-01-30,0
WO-0002359,CAT-1024,SPLR_05,EMBEDDED_B,Adrienne,B,2025-01-30,0
WO-0002360,CAT-1060,SPLR_02,RACK1U,Rebecca,C,2025-01-30,0
WO-0002361,CAT-1099,SPLR_12,EMBEDDED_A,Jamie,C,2025-01-30,0
WO-0002362,CAT-1117,SPLR_13,U25,Mark,B,2025-01-30,0
WO-0002363,CAT-1041,SPLR_04,RACK1U,Gabriel,B,2025-01-30,0
WO-0002364,CAT-1107,SPLR_07,RACK1U,Brian,B,2025-01-30,1
WO-0002365,CAT-1050,SPLR_16,EDGE_AI,Sarah,B,2025-01-30,0
WO-0002366,CAT-1007,SPLR_08,EMBEDDED_A,Margaret,A,2025-01-30,0
WO-0002367,CAT-1060,SPLR_04,U25,Taylor,C,2025-01-30,0
WO-0002368,CAT-1008,SPLR_05,RACK1U,Alexis,C,2025-01-30,0
WO-0002369,CAT-1089,SPLR_09,EMBEDDED_B,Jay,B,2025-01-30,0
WO-0002370,CAT-1095,SPLR_12,RACK2U,Peter,A,2025-01-30,0
WO-0002371,CAT-1033,SPLR_07,STORAGE_NODE,Marissa,A,2025-01-30,0
WO-0002372,CAT-1112,SPLR_09,U25,Adrienne,A,2025-01-30,0
WO-0002373,CAT-1090,SPLR_13,RACK2U,Danielle,A,2025-01-30,1
WO-0002374,CAT-1012,SPLR_16,STORAGE_NODE,James,A,2025-01-30,0
WO-0002375,CAT-1037,SPLR_06,STORAGE_NODE,Timothy,B,2025-01-30,0
WO-0002376,CAT-1043,SPLR_16,STORAGE_NODE,Jonathan,A,2025-01-30,1
WO-0002377,CAT-1036,SPLR_01,NUC,Allison,A,2025-01-30,0
WO-0002378,CAT-1093,SPLR_15,STORAGE_NODE,Adrienne,B,2025-01-30,0
WO-0002379,CAT-1025,SPLR_11,EMBEDDED_B,Rachel,B,2025-01-30,1
WO-0002380,CAT-1035,SPLR_12,U25,Jamie,B,2025-01-30,0
WO-0002381,CAT-1009,SPLR_05,RACK1U,Anna,C,2025-01-30,0
WO-0002382,CAT-1044,SPLR_08,NUC,Taylor,A,2025-01-30,0
WO-0002383,CAT-1088,SPLR_11,RACK1U,Danielle,A,2025-01-30,0
WO-0002384,CAT-1066,SPLR_10,EDGE_AI,Donna,A,2025-01-30,0
WO-0002385,CAT-1075,SPLR_01,NUC,Peter,C,2025-01-30,0
WO-0002386,CAT-1049,SPLR_15,STORAGE_NODE,Jonathan,B,2025-01-30,0
WO-0002387,CAT-1023,SPLR_14,NUC,Danielle,A,2025-01-30,0
WO-0002388,CAT-1049,SPLR_04,STORAGE_NODE,Rachel,C,2025-01-30,0
WO-0002389,CAT-1020,SPLR_09,RACK2U,Carolyn,B,2025-01-30,1
WO-0002390,CAT-1107,SPLR_03,STORAGE_NODE,Donna,A,2025-01-30,0
WO-0002391,CAT-1090,SPLR_03,RACK1U,Anthony,B,2025-01-30,0
WO-0002392,CAT-1032,SPLR_08,U25,Tiffany,B,2025-01-30,0
WO-0002393,CAT-1076,SPLR_13,U25,Kathy,A,2025-01-30,1
WO-0002394,CAT-1046,SPLR_10,RACK2U,Edward,A,2025-01-30,0
WO-0002395,CAT-1067,SPLR_06,EMBEDDED_A,Samantha,A,2025-01-30,0
WO-0002396,CAT-1016,SPLR_11,STORAGE_NODE,Katherine,B,2025-01-30,1
WO-0002397,CAT-1051,SPLR_12,NUC,Brandon,A,2025-01-30,0
WO-0002398,CAT-1008,SPLR_02,EMBEDDED_B,Jay,B,2025-01-30,0
WO-0002399,CAT-1064,SPLR_14,EDGE_AI,Alexis,B,2025-01-30,0
WO-0002400,CAT-1051,SPLR_04,EMBEDDED_A,Danielle,C,2025-01-31,0
WO-0002401,CAT-1070,SPLR_16,STORAGE_NODE,Alice,A,2025-01-31,0
WO-0002402,CAT-1035,SPLR_16,EMBEDDED_B,Anna,B,2025-01-31,1
WO-0002403,CAT-1081,SPLR_10,RACK1U,Thomas,A,2025-01-31,0
WO-0002404,CAT-1035,SPLR_15,NUC,Adam,C,2025-01-31,0
WO-0002405,CAT-1113,SPLR_07,NUC,Donald,A,2025-01-31,0
WO-0002406,CAT-1001,SPLR_12,EDGE_AI,Adam,A,2025-01-31,0
WO-0002407,CAT-1116,SPLR_10,EMBEDDED_A,Shannon,A,2025-01-31,0
WO-0002408,CAT-1067,SPLR_11,STORAGE_NODE,Samantha,A,2025-01-31,0
WO-0002409,CAT-1000,SPLR_16,RACK2U,Adam,B,2025-01-31,0
WO-0002410,CAT-1078,SPLR_08,EDGE_AI,Gilbert,C,2025-01-31,0
WO-0002411,CAT-1095,SPLR_04,EMBEDDED_B,Adrienne,A,2025-01-31,0
WO-0002412,CAT-1001,SPLR_08,RACK1U,Susan,A,2025-01-31,0
WO-0002413,CAT-1103,SPLR_08,EMBEDDED_A,Anna,A,2025-01-31,0
WO-0002414,CAT-1039,SPLR_17,EDGE_AI,Erik,A,2025-01-31,0
WO-0002415,CAT-1010,SPLR_17,EMBEDDED_A,Heather,A,2025-01-31,0
WO-0002416,CAT-1037,SPLR_16,STORAGE_NODE,Allison,B,2025-01-31,1
WO-0002417,CAT-1078,SPLR_16,RACK2U,Adam,B,2025-01-31,0
WO-0002418,CAT-1042,SPLR_12,EDGE_AI,Gregory,A,2025-01-31,0
WO-0002419,CAT-1060,SPLR_10,EMBEDDED_B,Aaron,A,2025-01-31,0
WO-0002420,CAT-1036,SPLR_14,RACK2U,Rachel,A,2025-01-31,0
WO-0002421,CAT-1049,SPLR_06,RACK2U,Michael,B,2025-01-31,0
WO-0002422,CAT-1054,SPLR_06,RACK2U,Rachel,A,2025-01-31,0
WO-0002423,CAT-1097,SPLR_04,EMBEDDED_A,Alice,B,2025-01-31,1
WO-0002424,CAT-1045,SPLR_15,EDGE_AI,Vicki,A,2025-01-31,0
WO-0002425,CAT-1113,SPLR_14,NUC,Marissa,A,2025-01-31,1
WO-0002426,CAT-1064,SPLR_08,STORAGE_NODE,Jay,B,2025-01-31,0
WO-0002427,CAT-1106,SPLR_10,NUC,Gabriel,C,2025-01-31,0
WO-0002428,CAT-1005,SPLR_01,EMBEDDED_A,Susan,B,2025-01-31,1
WO-0002429,CAT-1002,SPLR_04,STORAGE_NODE,Erik,B,2025-01-31,0
WO-0002430,CAT-1040,SPLR_11,RACK1U,Carmen,C,2025-01-31,0
WO-0002431,CAT-1028,SPLR_15,RACK1U,Tracy,B,2025-01-31,1
WO-0002432,CAT-1093,SPLR_17,EMBEDDED_A,Kelsey,B,2025-01-31,1
WO-0002433,CAT-1047,SPLR_16,U25,Gabriel,B,2025-01-31,0
WO-0002434,CAT-1003,SPLR_12,NUC,Gary,C,2025-01-31,0
WO-0002435,CAT-1043,SPLR_08,RACK1U,Philip,C,2025-01-31,0
WO-0002436,CAT-1004,SPLR_13,EDGE_AI,Michelle,A,2025-01-31,0
WO-0002437,CAT-1089,SPLR_12,RACK2U,Katherine,A,2025-01-31,0
WO-0002438,CAT-1116,SPLR_14,STORAGE_NODE,Thomas,A,2025-01-31,0
WO-0002439,CAT-1027,SPLR_17,EMBEDDED_B,Brenda,A,2025-01-31,0
WO-0002440,CAT-1008,SPLR_01,U25,Tracy,C,2025-01-31,0
WO-0002441,CAT-1037,SPLR_07,EMBEDDED_A,Daniel,B,2025-01-31,0
WO-0002442,CAT-1108,SPLR_14,EMBEDDED_A,Jonathan,B,2025-01-31,1
WO-0002443,CAT-1079,SPLR_12,RACK1U,Shannon,B,2025-01-31,1
WO-0002444,CAT-1026,SPLR_03,EDGE_AI,Trevor,B,2025-01-31,0
WO-0002445,CAT-1081,SPLR_06,STORAGE_NODE,Dawn,A,2025-01-31,0
WO-0002446,CAT-1052,SPLR_15,U25,Samantha,A,2025-01-31,0
WO-0002447,CAT-1029,SPLR_07,EMBEDDED_B,Kevin,B,2025-01-31,0
WO-0002448,CAT-1099,SPLR_14,EMBEDDED_B,Trevor,C,2025-01-31,1
WO-0002449,CAT-1075,SPLR_15,EMBEDDED_A,Taylor,C,2025-01-31,0
WO-0002450,CAT-1024,SPLR_01,EMBEDDED_A,Thomas,B,2025-01-31,0
WO-0002451,CAT-1031,SPLR_04,RACK2U,Gregory,A,2025-01-31,0
WO-0002452,CAT-1036,SPLR_01,EMBEDDED_A,Aaron,A,2025-01-31,0
WO-0002453,CAT-1101,SPLR_03,U25,Brandon,B,2025-01-31,0
WO-0002454,CAT-1115,SPLR_10,EMBEDDED_B,Gregory,C,2025-01-31,0
WO-0002455,CAT-1005,SPLR_09,U25,Kyle,B,2025-01-31,0
WO-0002456,CAT-1117,SPLR_12,EMBEDDED_B,Heather,A,2025-01-31,0
WO-0002457,CAT-1051,SPLR_10,EDGE_AI,Peter,A,2025-01-31,1
WO-0002458,CAT-1043,SPLR_12,STORAGE_NODE,Adam,A,2025-01-31,0
WO-0002459,CAT-1050,SPLR_14,EMBEDDED_B,Kyle,A,2025-01-31,1
WO-0002460,CAT-1030,SPLR_13,U25,Marissa,A,2025-01-31,0
WO-0002461,CAT-1077,SPLR_03,STORAGE_NODE,Thomas,B,2025-01-31,0
WO-0002462,CAT-1046,SPLR_04,EMBEDDED_B,Dawn,C,2025-01-31,0
WO-0002463,CAT-1087,SPLR_11,U25,Heather,B,2025-01-31,1
WO-0002464,CAT-1082,SPLR_01,RACK1U,Brian,C,2025-01-31,0
WO-0002465,CAT-1036,SPLR_08,EDGE_AI,Amy,B,2025-01-31,0
WO-0002466,CAT-1039,SPLR_01,EMBEDDED_A,Philip,A,2025-01-31,0
WO-0002467,CAT-1076,SPLR_09,EMBEDDED_B,Kyle,A,2025-01-31,0
WO-0002468,CAT-1001,SPLR_01,EMBEDDED_A,Edward,C,2025-01-31,0
WO-0002469,CAT-1034,SPLR_02,U25,Sarah,A,2025-01-31,0
WO-0002470,CAT-1116,SPLR_13,RACK2U,Edward,B,2025-01-31,0
WO-0002471,CAT-1029,SPLR_12,RACK1U,Jody,C,2025-01-31,0
WO-0002472,CAT-1103,SPLR_03,STORAGE_NODE,Linda,A,2025-01-31,0
WO-0002473,CAT-1041,SPLR_04,EMBEDDED_B,Nathaniel,B,2025-01-31,0
WO-0002474,CAT-1101,SPLR_06,RACK2U,Michael,C,2025-01-31,0
WO-0002475,CAT-1033,SPLR_16,EDGE_AI,Kyle,B,2025-01-31,1
WO-0002476,CAT-1050,SPLR_13,RACK2U,James,C,2025-01-31,0
WO-0002477,CAT-1071,SPLR_02,NUC,Trevor,C,2025-01-31,0
WO-0002478,CAT-1054,SPLR_03,U25,Felicia,B,2025-01-31,0
WO-0002479,CAT-1087,SPLR_12,EDGE_AI,Jose,B,2025-01-31,0
WO-0002480,CAT-1022,SPLR_11,U25,Joseph,C,2025-02-01,0
WO-0002481,CAT-1093,SPLR_05,EMBEDDED_B,Edward,B,2025-02-01,1
WO-0002482,CAT-1092,SPLR_01,RACK1U,Donald,B,2025-02-01,0
WO-0002483,CAT-1099,SPLR_07,U25,Jonathan,A,2025-02-01,0
WO-0002484,CAT-1012,SPLR_09,EDGE_AI,Linda,A,2025-02-01,0
WO-0002485,CAT-1017,SPLR_04,U25,Brenda,A,2025-02-01,1
WO-0002486,CAT-1026,SPLR_05,EMBEDDED_A,Michael,B,2025-02-01,1
WO-0002487,CAT-1041,SPLR_08,EMBEDDED_A,Edward,A,2025-02-01,0
WO-0002488,CAT-1072,SPLR_07,NUC,Joseph,A,2025-02-01,0
WO-0002489,CAT-1086,SPLR_14,NUC,Anthony,A,2025-02-01,0
WO-0002490,CAT-1083,SPLR_04,NUC,Gregory,B,2025-02-01,0
WO-0002491,CAT-1006,SPLR_01,RACK2U,Rachel,B,2025-02-01,0
WO-0002492,CAT-1100,SPLR_14,EMBEDDED_B,Danielle,C,2025-02-01,0
WO-0002493,CAT-1060,SPLR_17,EMBEDDED_B,Kelsey,A,2025-02-01,0
WO-0002494,CAT-1114,SPLR_05,RACK1U,Jonathan,A,2025-02-01,1
WO-0002495,CAT-1063,SPLR_09,STORAGE_NODE,Adrienne,A,2025-02-01,0
WO-0002496,CAT-1090,SPLR_07,EMBEDDED_A,Katherine,B,2025-02-01,0
WO-0002497,CAT-1094,SPLR_01,EMBEDDED_B,Heather,A,2025-02-01,1
WO-0002498,CAT-1087,SPLR_11,EMBEDDED_B,Derrick,B,2025-02-01,0
WO-0002499,CAT-1048,SPLR_15,NUC,Theresa,B,2025-02-01,1
WO-0002500,CAT-1062,SPLR_08,EMBEDDED_B,Rachel,C,2025-02-01,0
WO-0002501,CAT-1094,SPLR_03,STORAGE_NODE,Gary,A,2025-02-01,0
WO-0002502,CAT-1058,SPLR_08,U25,Linda,B,2025-02-01,0
WO-0002503,CAT-1023,SPLR_02,EDGE_AI,Adam,B,2025-02-01,1
WO-0002504,CAT-1100,SPLR_08,RACK2U,Margaret,C,2025-02-01,0
WO-0002505,CAT-1095,SPLR_11,EMBEDDED_A,Andrew,A,2025-02-01,1
WO-0002506,CAT-1032,SPLR_13,STORAGE_NODE,Nathaniel,B,2025-02-01,0
WO-0002507,CAT-1090,SPLR_04,EMBEDDED_A,Kimberly,B,2025-02-01,0
WO-0002508,CAT-1036,SPLR_05,EDGE_AI,James,A,2025-02-01,0
WO-0002509,CAT-1071,SPLR_17,U25,Tiffany,B,2025-02-01,0
WO-0002510,CAT-1016,SPLR_12,U25,Andrew,A,2025-02-01,1
WO-0002511,CAT-1079,SPLR_15,EDGE_AI,Ashley,C,2025-02-01,0
WO-0002512,CAT-1021,SPLR_14,RACK1U,Kelsey,B,2025-02-01,1
WO-0002513,CAT-1067,SPLR_09,EMBEDDED_A,Carmen,A,2025-02-01,0
WO-0002514,CAT-1035,SPLR_04,RACK2U,Michelle,A,2025-02-01,0
WO-0002515,CAT-1033,SPLR_05,RACK2U,Theresa,B,2025-02-01,0
WO-0002516,CAT-1094,SPLR_14,NUC,Kyle,C,2025-02-01,0
WO-0002517,CAT-1109,SPLR_15,RACK2U,Aaron,B,2025-02-01,1
WO-0002518,CAT-1000,SPLR_17,STORAGE_NODE,Trevor,C,2025-02-01,0
WO-0002519,CAT-1037,SPLR_14,U25,Jose,C,2025-02-01,0
WO-0002520,CAT-1006,SPLR_08,RACK2U,Adrienne,B,2025-02-01,1
WO-0002521,CAT-1076,SPLR_16,EMBEDDED_A,Dawn,B,2025-02-01,0
WO-0002522,CAT-1062,SPLR_04,STORAGE_NODE,Derrick,A,2025-02-01,1
WO-0002523,CAT-1114,SPLR_11,EMBEDDED_A,Donald,B,2025-02-01,0
WO-0002524,CAT-1101,SPLR_02,RACK2U,Kelsey,B,2025-02-01,0
WO-0002525,CAT-1077,SPLR_04,EMBEDDED_A,Michael,A,2025-02-01,0
WO-0002526,CAT-1047,SPLR_03,U25,Kevin,B,2025-02-01,0
WO-0002527,CAT-1071,SPLR_11,EMBEDDED_B,Rachel,B,2025-02-01,1
WO-0002528,CAT-1092,SPLR_17,EDGE_AI,Adam,A,2025-02-01,0
WO-0002529,CAT-1046,SPLR_03,EMBEDDED_B,Erik,B,2025-02-01,0
WO-0002530,CAT-1072,SPLR_16,U25,Jonathan,A,2025-02-01,0
WO-0002531,CAT-1114,SPLR_04,EMBEDDED_A,Linda,A,2025-02-01,1
WO-0002532,CAT-1116,SPLR_11,EDGE_AI,Megan,B,2025-02-01,0
WO-0002533,CAT-1008,SPLR_02,EDGE_AI,Taylor,A,2025-02-01,0
WO-0002534,CAT-1059,SPLR_10,EMBEDDED_B,Gabriel,A,2025-02-01,0
WO-0002535,CAT-1104,SPLR_14,RACK2U,Megan,A,2025-02-01,0
WO-0002536,CAT-1117,SPLR_13,STORAGE_NODE,Carmen,B,2025-02-01,0
WO-0002537,CAT-1020,SPLR_13,RACK1U,Chad,B,2025-02-01,0
WO-0002538,CAT-1014,SPLR_10,NUC,Theresa,A,2025-02-01,1
WO-0002539,CAT-1018,SPLR_11,EDGE_AI,Jose,A,2025-02-01,0
WO-0002540,CAT-1035,SPLR_13,EDGE_AI,Marissa,A,2025-02-01,1
WO-0002541,CAT-1090,SPLR_08,EMBEDDED_A,Brenda,A,2025-02-01,0
WO-0002542,CAT-1067,SPLR_06,RACK1U,Dawn,A,2025-02-01,0
WO-0002543,CAT-1021,SPLR_16,U25,Theresa,A,2025-02-01,0
WO-0002544,CAT-1040,SPLR_05,STORAGE_NODE,Susan,C,2025-02-01,0
WO-0002545,CAT-1048,SPLR_09,EMBEDDED_B,Gary,A,2025-02-01,0
WO-0002546,CAT-1032,SPLR_12,EMBEDDED_A,Rebecca,A,2025-02-01,0
WO-0002547,CAT-1048,SPLR_06,EMBEDDED_B,Allison,A,2025-02-01,0
WO-0002548,CAT-1023,SPLR_14,EDGE_AI,Felicia,B,2025-02-01,1
WO-0002549,CAT-1049,SPLR_01,NUC,Trevor,A,2025-02-01,0
WO-0002550,CAT-1074,SPLR_14,RACK2U,Derrick,A,2025-02-01,0
WO-0002551,CAT-1115,SPLR_07,EDGE_AI,Carmen,A,2025-02-01,0
WO-0002552,CAT-1001,SPLR_17,U25,Lisa,C,2025-02-01,0
WO-0002553,CAT-1097,SPLR_05,EDGE_AI,Jonathan,A,2025-02-01,0
WO-0002554,CAT-1036,SPLR_03,STORAGE_NODE,Philip,A,2025-02-01,0
WO-0002555,CAT-1014,SPLR_14,EDGE_AI,Theresa,B,2025-02-01,0
WO-0002556,CAT-1113,SPLR_13,NUC,Michael,A,2025-02-01,0
WO-0002557,CAT-1053,SPLR_06,NUC,Daniel,A,2025-02-01,0
WO-0002558,CAT-1021,SPLR_09,STORAGE_NODE,Derrick,B,2025-02-01,0
WO-0002559,CAT-1044,SPLR_12,EMBEDDED_A,Jay,B,2025-02-01,0
WO-0002560,CAT-1049,SPLR_07,U25,Adam,B,2025-02-02,0
WO-0002561,CAT-1084,SPLR_07,U25,Samantha,B,2025-02-02,1
WO-0002562,CAT-1050,SPLR_16,RACK1U,Jose,C,2025-02-02,0
WO-0002563,CAT-1064,SPLR_08,STORAGE_NODE,Alice,A,2025-02-02,0
WO-0002564,CAT-1015,SPLR_02,RACK1U,Andrew,C,2025-02-02,0
WO-0002565,CAT-1003,SPLR_13,RACK1U,Lisa,B,2025-02-02,0
WO-0002566,CAT-1102,SPLR_12,EMBEDDED_A,Chad,B,2025-02-02,0
WO-0002567,CAT-1099,SPLR_14,EMBEDDED_A,Tracy,C,2025-02-02,0
WO-0002568,CAT-1008,SPLR_08,NUC,Gabriel,A,2025-02-02,0
WO-0002569,CAT-1105,SPLR_03,EDGE_AI,Kelsey,A,2025-02-02,0
WO-0002570,CAT-1098,SPLR_15,STORAGE_NODE,James,C,2025-02-02,0
WO-0002571,CAT-1055,SPLR_12,EMBEDDED_B,Dawn,A,2025-02-02,0
WO-0002572,CAT-1004,SPLR_01,RACK2U,Heather,B,2025-02-02,0
WO-0002573,CAT-1001,SPLR_03,EDGE_AI,Gerald,B,2025-02-02,0
WO-0002574,CAT-1078,SPLR_09,NUC,Brian,C,2025-02-02,0
WO-0002575,CAT-1082,SPLR_06,U25,Gabriel,C,2025-02-02,1
WO-0002576,CAT-1026,SPLR_08,EMBEDDED_B,Lisa,C,2025-02-02,0
WO-0002577,CAT-1085,SPLR_06,RACK1U,Aaron,C,2025-02-02,1
WO-0002578,CAT-1052,SPLR_13,RACK2U,Timothy,B,2025-02-02,1
WO-0002579,CAT-1062,SPLR_15,STORAGE_NODE,Megan,A,2025-02-02,0
WO-0002580,CAT-1043,SPLR_16,RACK1U,Sarah,C,2025-02-02,0
WO-0002581,CAT-1047,SPLR_09,NUC,Tracy,C,2025-02-02,0
WO-0002582,CAT-1039,SPLR_07,EMBEDDED_A,James,A,2025-02-02,0
WO-0002583,CAT-1005,SPLR_03,EMBEDDED_B,Kelsey,B,2025-02-02,0
WO-0002584,CAT-1001,SPLR_02,RACK1U,Felicia,A,2025-02-02,1
WO-0002585,CAT-1031,SPLR_17,EMBEDDED_B,Gilbert,A,2025-02-02,0
WO-0002586,CAT-1046,SPLR_16,EMBEDDED_A,Vicki,C,2025-02-02,0
WO-0002587,CAT-1094,SPLR_16,EMBEDDED_A,Thomas,C,2025-02-02,0
WO-0002588,CAT-1023,SPLR_15,NUC,Susan,C,2025-02-02,0
WO-0002589,CAT-1102,SPLR_09,U25,Theresa,A,2025-02-02,0
WO-0002590,CAT-1044,SPLR_07,EMBEDDED_A,Jody,B,2025-02-02,1
WO-0002591,CAT-1071,SPLR_07,EMBEDDED_B,Linda,A,2025-02-02,0
WO-0002592,CAT-1081,SPLR_13,EMBEDDED_B,Heather,A,2025-02-02,0
WO-0002593,CAT-1088,SPLR_15,RACK2U,Anna,A,2025-02-02,0
WO-0002594,CAT-1111,SPLR_09,RACK1U,Kelsey,A,2025-02-02,1
WO-0002595,CAT-1043,SPLR_04,STORAGE_NODE,Megan,A,2025-02-02,0
WO-0002596,CAT-1065,SPLR_15,RACK1U,Megan,A,2025-02-02,1
WO-0002597,CAT-1063,SPLR_12,NUC,Allison,A,2025-02-02,0
WO-0002598,CAT-1114,SPLR_05,U25,Alice,B,2025-02-02,0
WO-0002599,CAT-1071,SPLR_08,U25,Katherine,C,2025-02-02,0
WO-0002600,CAT-1045,SPLR_10,RACK1U,Samantha,B,2025-02-02,0
WO-0002601,CAT-1057,SPLR_13,STORAGE_NODE,Derrick,A,2025-02-02,0
WO-0002602,CAT-1063,SPLR_15,RACK2U,Erica,C,2025-02-02,0
WO-0002603,CAT-1045,SPLR_07,EMBEDDED_B,Nathaniel,B,2025-02-02,0
WO-0002604,CAT-1007,SPLR_15,RACK2U,John,B,2025-02-02,0
WO-0002605,CAT-1018,SPLR_12,EDGE_AI,Brian,B,2025-02-02,0
